Customer_ID,Customer_Segment,City,State,Acquisition_Date,Acquisition_Channel,Customer_Status,Age_Group,Total_Previous_Orders,Lifetime_Value
CUST00271,Regular Customer,Chennai,Tamil Nadu,2025-07-30,Email,Inactive,25-34,8,6796.27
CUST00272,Regular Customer,Pune,Maharashtra,2024-11-05,Affiliate,Active,35-44,6,11663.56
CUST00273,Inactive Customer,Hyderabad,Telangana,2025-06-07,Paid Search,Inactive,45-54,8,3705.60
CUST00274,Regular Customer,Mumbai,Maharashtra,2025-08-05,Affiliate,Active,35-44,3,10354.25
CUST00275,Premium Customer,Lucknow,Uttar Pradesh,2024-04-07,Affiliate,Active,25-34,31,28719.46
CUST00276,Premium Customer,Mumbai,Maharashtra,2024-08-20,Paid Search,Active,35-44,32,27461.33
CUST00277,Regular Customer,Chennai,Tamil Nadu,2024-08-14,Social Media,Active,35-44,2,14179.72
CUST00278,New Customer,Bengaluru,Karnataka,2024-03-25,Paid Search,Active,25-34,1,1609.39
CUST00279,New Customer,Kochi,Kerala,2024-05-18,Social Media,Active,25-34,1,1151.07
CUST00280,Premium Customer,Hyderabad,Telangana,2024-11-27,Paid Search,Active,35-44,29,33240.80
CUST00281,Premium Customer,Pune,Maharashtra,2024-06-22,Display Ads,Active,18-24,34,18987.04
CUST00282,Premium Customer,Kochi,Kerala,2024-04-25,Email,Active,35-44,27,19145.44
CUST00283,New Customer,Mumbai,Maharashtra,2025-04-27,Display Ads,Active,18-24,0,2019.48
CUST00284,Regular Customer,Kochi,Kerala,2025-01-20,Social Media,Active,18-24,6,12673.80
CUST00285,Inactive Customer,Indore,Madhya Pradesh,2024-03-09,Paid Search,Churned,25-34,6,4389.83
CUST00286,New Customer,Kochi,Kerala,2024-11-19,Social Media,Active,45-54,1,1706.88
CUST00287,New Customer,Pune,Maharashtra,2025-06-26,Paid Search,Active,55+,1,1795.72
CUST00288,New Customer,Jaipur,Rajasthan,2024-03-04,Paid Search,Active,25-34,1,1678.75
CUST00289,Regular Customer,Ahmedabad,Gujarat,2024-03-30,Social Media,Active,25-34,10,5433.04
CUST00290,New Customer,Bengaluru,Karnataka,2024-05-21,Affiliate,Active,35-44,0,2207.90
CUST00291,Inactive Customer,Lucknow,Uttar Pradesh,2024-11-21,Paid Search,Inactive,55+,2,5330.77
CUST00292,New Customer,Ahmedabad,Gujarat,2025-10-14,Display Ads,Active,35-44,1,2903.40
CUST00293,Regular Customer,Hyderabad,Telangana,2025-09-19,Social Media,Active,35-44,11,7860.50
CUST00294,Regular Customer,Kochi,Kerala,2024-07-07,Paid Search,Active,55+,9,6254.96
CUST00295,Inactive Customer,Hyderabad,Telangana,2024-08-15,Paid Search,Inactive,25-34,3,8040.59
CUST00296,Regular Customer,Delhi,Delhi,2024-02-12,Affiliate,Active,18-24,7,4942.77
CUST00297,Regular Customer,Delhi,Delhi,2025-02-09,Paid Search,Active,25-34,10,10250.83
CUST00298,Regular Customer,Hyderabad,Telangana,2024-02-25,Email,Active,35-44,9,12150.57
CUST00299,Regular Customer,Kochi,Kerala,2025-02-06,Social Media,Active,25-34,7,10818.55
CUST00300,Regular Customer,Kochi,Kerala,2024-06-16,Display Ads,Active,35-44,3,12794.98
CUST00301,Regular Customer,Jaipur,Rajasthan,2024-06-12,Email,Active,45-54,10,9795.53
CUST00302,Premium Customer,Bengaluru,Karnataka,2024-02-22,Referral,Active,55+,17,6057.07
CUST00303,Regular Customer,Pune,Maharashtra,2024-09-16,Social Media,Active,25-34,9,8674.26
CUST00304,Regular Customer,Ahmedabad,Gujarat,2025-09-07,Affiliate,Active,18-24,5,8908.68
CUST00305,New Customer,Bengaluru,Karnataka,2024-12-23,Email,Active,25-34,0,1201.14
CUST00306,New Customer,Bengaluru,Karnataka,2024-10-18,Paid Search,Active,25-34,0,757.75
CUST00307,Premium Customer,Ahmedabad,Gujarat,2025-03-13,Paid Search,Active,25-34,23,38982.31
CUST00308,New Customer,Pune,Maharashtra,2025-10-06,Paid Search,Active,35-44,0,2665.77
CUST00309,Regular Customer,Lucknow,Uttar Pradesh,2024-05-12,Referral,Active,18-24,10,7018.26
CUST00310,Regular Customer,Pune,Maharashtra,2024-04-30,Affiliate,Active,25-34,11,9093.40
CUST00311,New Customer,Indore,Madhya Pradesh,2024-10-15,Paid Search,Active,35-44,1,1243.06
CUST00312,Inactive Customer,Lucknow,Uttar Pradesh,2024-06-28,Social Media,Inactive,18-24,6,4145.35
CUST00313,Regular Customer,Bengaluru,Karnataka,2025-10-04,Paid Search,Active,35-44,10,9690.17
CUST00314,Regular Customer,Chennai,Tamil Nadu,2024-01-20,Paid Search,Active,55+,11,5817.56
CUST00315,Premium Customer,Hyderabad,Telangana,2024-12-13,Display Ads,Active,35-44,25,17842.96
CUST00316,Regular Customer,Chennai,Tamil Nadu,2024-10-05,Paid Search,Active,25-34,3,7649.99
CUST00317,New Customer,Bengaluru,Karnataka,2024-02-08,Social Media,Active,45-54,0,2214.40
CUST00318,Premium Customer,Hyderabad,Telangana,2024-05-26,Paid Search,Active,45-54,29,7186.61
CUST00319,New Customer,Mumbai,Maharashtra,2024-02-15,Display Ads,Active,35-44,0,2656.44
CUST00320,New Customer,Delhi,Delhi,2024-07-16,Paid Search,Active,18-24,1,2448.12
CUST00321,New Customer,Mumbai,Maharashtra,2025-09-29,Social Media,Active,25-34,0,1322.94
CUST00322,Regular Customer,Hyderabad,Telangana,2024-12-12,Email,Active,18-24,2,8235.47
CUST00323,Regular Customer,Ahmedabad,Gujarat,2025-09-02,Email,Active,45-54,11,7964.72
CUST00324,Regular Customer,Kolkata,West Bengal,2024-04-05,Social Media,Active,25-34,3,10819.50
CUST00325,New Customer,Delhi,Delhi,2025-09-23,Social Media,Active,18-24,1,1509.86
CUST00326,New Customer,Kolkata,West Bengal,2025-05-05,Email,Active,45-54,1,914.35
CUST00327,New Customer,Mumbai,Maharashtra,2025-10-27,Referral,Active,25-34,0,1271.57
CUST00328,New Customer,Chennai,Tamil Nadu,2025-12-11,Display Ads,Active,18-24,1,2179.80
CUST00329,Regular Customer,Kochi,Kerala,2025-05-13,Paid Search,Active,35-44,11,8348.68
CUST00330,Premium Customer,Indore,Madhya Pradesh,2025-01-23,Affiliate,Active,45-54,28,29671.27
CUST00331,Premium Customer,Indore,Madhya Pradesh,2024-05-30,Paid Search,Active,35-44,25,16791.29
CUST00332,New Customer,Indore,Madhya Pradesh,2025-03-21,Affiliate,Active,45-54,1,2327.52
CUST00333,Regular Customer,Pune,Maharashtra,2025-07-16,Social Media,Active,35-44,2,10979.60
CUST00334,Regular Customer,Kochi,Kerala,2025-01-25,Paid Search,Active,45-54,10,10631.36
CUST00335,New Customer,Ahmedabad,Gujarat,2025-11-17,Referral,Active,18-24,0,1590.64
CUST00336,Regular Customer,Bengaluru,Karnataka,2025-03-01,Affiliate,Active,25-34,11,7589.44
CUST00337,New Customer,Delhi,Delhi,2025-09-11,Email,Active,18-24,0,1682.38
CUST00338,Regular Customer,Kolkata,West Bengal,2024-04-25,Affiliate,Active,18-24,3,6575.29
CUST00339,Regular Customer,Kolkata,West Bengal,2025-11-10,Social Media,Active,45-54,12,3834.24
CUST00340,Regular Customer,Lucknow,Uttar Pradesh,2025-03-07,Display Ads,Active,35-44,6,4557.67
CUST00341,New Customer,Lucknow,Uttar Pradesh,2025-10-06,Social Media,Active,18-24,1,1509.47
CUST00342,Premium Customer,Mumbai,Maharashtra,2024-10-11,Display Ads,Active,35-44,27,19713.39
CUST00343,Regular Customer,Lucknow,Uttar Pradesh,2025-11-05,Affiliate,Active,25-34,7,8654.32
CUST00344,Inactive Customer,Mumbai,Maharashtra,2025-09-01,Social Media,Inactive,35-44,7,6477.82
CUST00345,Regular Customer,Delhi,Delhi,2024-12-19,Referral,Active,45-54,12,12328.16
CUST00346,Regular Customer,Delhi,Delhi,2025-02-03,Social Media,Active,35-44,6,10140.03
CUST00347,Regular Customer,Jaipur,Rajasthan,2024-02-12,Paid Search,Inactive,25-34,10,12223.13
CUST00348,New Customer,Mumbai,Maharashtra,2025-08-21,Paid Search,Active,25-34,1,1617.91
CUST00349,Inactive Customer,Kochi,Kerala,2024-11-16,Paid Search,Inactive,25-34,2,4864.68
CUST00350,New Customer,Delhi,Delhi,2025-09-26,Display Ads,Active,18-24,0,1821.45
CUST00351,New Customer,Lucknow,Uttar Pradesh,2025-11-03,Referral,Active,25-34,0,1785.19
CUST00352,Regular Customer,Ahmedabad,Gujarat,2025-11-14,Paid Search,Active,55+,6,12532.71
CUST00353,Inactive Customer,Hyderabad,Telangana,2024-09-28,Email,Churned,35-44,8,5175.66
CUST00354,New Customer,Ahmedabad,Gujarat,2025-10-20,Social Media,Active,25-34,0,1745.63
CUST00355,New Customer,Kolkata,West Bengal,2025-05-24,Referral,Active,35-44,0,2649.67
CUST00356,Regular Customer,Jaipur,Rajasthan,2025-05-17,Referral,Active,45-54,8,7094.44
CUST00357,New Customer,Kolkata,West Bengal,2025-07-02,Social Media,Active,55+,1,1077.04
CUST00358,Premium Customer,Mumbai,Maharashtra,2024-10-23,Paid Search,Active,25-34,25,33525.69
CUST00359,Regular Customer,Mumbai,Maharashtra,2025-01-02,Social Media,Active,25-34,3,8840.73
CUST00360,Premium Customer,Mumbai,Maharashtra,2025-10-20,Paid Search,Active,25-34,25,21024.40
CUST00361,New Customer,Kochi,Kerala,2024-05-01,Paid Search,Active,18-24,0,2983.95
CUST00362,New Customer,Kochi,Kerala,2025-10-31,Email,Active,35-44,0,1332.01
CUST00363,Premium Customer,Hyderabad,Telangana,2024-04-09,Paid Search,Active,45-54,13,27783.09
CUST00364,New Customer,Ahmedabad,Gujarat,2025-11-25,Paid Search,Active,18-24,1,1527.97
CUST00365,New Customer,Bengaluru,Karnataka,2024-05-03,Social Media,Active,18-24,1,2098.20
CUST00366,Regular Customer,Indore,Madhya Pradesh,2024-06-10,Display Ads,Active,35-44,9,11635.11
CUST00367,Regular Customer,Hyderabad,Telangana,2025-05-02,Email,Inactive,25-34,5,5787.67
CUST00368,Regular Customer,Kolkata,West Bengal,2024-03-31,Referral,Active,55+,7,8530.73
CUST00369,Regular Customer,Lucknow,Uttar Pradesh,2025-07-06,Referral,Active,25-34,9,8658.34
CUST00370,New Customer,Bengaluru,Karnataka,2024-02-14,Social Media,Active,45-54,0,2207.74
CUST00371,New Customer,Kolkata,West Bengal,2024-02-23,Social Media,Active,25-34,0,1488.44
CUST00372,Premium Customer,Delhi,Delhi,2024-11-29,Affiliate,Active,25-34,18,26423.66
CUST00373,New Customer,Delhi,Delhi,2025-08-22,Social Media,Active,25-34,1,1982.27
CUST00374,Inactive Customer,Chennai,Tamil Nadu,2024-07-26,Social Media,Inactive,25-34,1,6170.35
CUST00375,New Customer,Chennai,Tamil Nadu,2024-10-29,Social Media,Active,45-54,0,1095.15
CUST00376,Regular Customer,Delhi,Delhi,2025-04-18,Paid Search,Active,35-44,2,7116.36
CUST00377,Inactive Customer,Lucknow,Uttar Pradesh,2025-08-10,Paid Search,Inactive,45-54,1,6586.95
CUST00378,Premium Customer,Kochi,Kerala,2025-04-08,Paid Search,Active,25-34,10,25189.00
CUST00379,Regular Customer,Delhi,Delhi,2024-04-02,Referral,Active,25-34,9,10838.18
CUST00380,Premium Customer,Bengaluru,Karnataka,2025-02-19,Social Media,Active,25-34,28,34581.01
CUST00381,New Customer,Kochi,Kerala,2024-02-03,Display Ads,Active,35-44,1,1521.87
CUST00382,Regular Customer,Chennai,Tamil Nadu,2024-02-26,Paid Search,Active,25-34,2,4891.48
CUST00383,Regular Customer,Jaipur,Rajasthan,2025-07-28,Affiliate,Active,35-44,4,4582.19
CUST00384,Premium Customer,Kochi,Kerala,2024-11-24,Paid Search,Active,25-34,24,22754.41
CUST00385,Premium Customer,Jaipur,Rajasthan,2025-04-26,Email,Active,45-54,27,32767.99
CUST00386,New Customer,Kolkata,West Bengal,2025-02-04,Email,Active,18-24,0,354.97
CUST00387,Regular Customer,Delhi,Delhi,2025-10-04,Paid Search,Active,18-24,6,5755.55
CUST00388,Premium Customer,Delhi,Delhi,2025-06-16,Social Media,Active,35-44,26,27550.69
CUST00389,Premium Customer,Jaipur,Rajasthan,2025-03-31,Paid Search,Active,25-34,26,32248.96
CUST00390,New Customer,Pune,Maharashtra,2024-10-18,Referral,Active,45-54,1,1478.49
CUST00391,Inactive Customer,Kochi,Kerala,2024-06-06,Paid Search,Inactive,35-44,1,6120.30
CUST00392,New Customer,Indore,Madhya Pradesh,2024-12-18,Email,Active,55+,0,1767.78
CUST00393,Inactive Customer,Bengaluru,Karnataka,2024-11-23,Display Ads,Churned,55+,6,3459.60
CUST00394,New Customer,Indore,Madhya Pradesh,2025-08-01,Email,Active,35-44,1,1378.79
CUST00395,New Customer,Hyderabad,Telangana,2025-09-24,Affiliate,Active,35-44,0,1401.91
CUST00396,New Customer,Delhi,Delhi,2025-07-05,Social Media,Active,35-44,1,2564.99
CUST00397,Inactive Customer,Jaipur,Rajasthan,2025-11-13,Referral,Inactive,45-54,7,3230.38
CUST00398,New Customer,Mumbai,Maharashtra,2025-03-30,Social Media,Active,45-54,1,2244.58
CUST00399,Premium Customer,Bengaluru,Karnataka,2025-09-04,Referral,Active,35-44,14,7935.31
CUST00400,New Customer,Mumbai,Maharashtra,2025-10-16,Email,Active,25-34,1,2001.20
CUST00401,New Customer,Ahmedabad,Gujarat,2025-05-17,Email,Active,25-34,0,766.85
CUST00402,Premium Customer,Indore,Madhya Pradesh,2025-04-28,Display Ads,Active,25-34,29,26553.43
CUST00403,Premium Customer,Mumbai,Maharashtra,2025-05-19,Social Media,Active,35-44,31,15740.79
CUST00404,Regular Customer,Mumbai,Maharashtra,2025-08-12,Display Ads,Active,25-34,6,7016.59
CUST00405,New Customer,Pune,Maharashtra,2025-03-05,Paid Search,Active,18-24,1,347.01
CUST00406,Regular Customer,Bengaluru,Karnataka,2024-11-19,Affiliate,Active,18-24,6,7632.46
CUST00407,New Customer,Jaipur,Rajasthan,2025-05-11,Social Media,Active,35-44,1,1949.43
CUST00408,Premium Customer,Jaipur,Rajasthan,2025-07-18,Email,Active,25-34,22,36548.20
CUST00409,Regular Customer,Kochi,Kerala,2025-03-28,Email,Active,25-34,4,14688.65
CUST00410,New Customer,Bengaluru,Karnataka,2024-03-21,Email,Active,18-24,1,2007.86
CUST00411,Regular Customer,Indore,Madhya Pradesh,2024-03-01,Referral,Active,25-34,3,13275.93
CUST00412,New Customer,Delhi,Delhi,2024-12-25,Email,Active,25-34,0,2178.06
CUST00413,Regular Customer,Kochi,Kerala,2025-06-01,Display Ads,Inactive,18-24,3,4085.07
CUST00414,New Customer,Kochi,Kerala,2024-08-07,Paid Search,Active,25-34,1,1619.91
CUST00415,Regular Customer,Ahmedabad,Gujarat,2025-06-10,Display Ads,Active,35-44,8,10086.28
CUST00416,New Customer,Pune,Maharashtra,2025-05-20,Referral,Active,25-34,0,2013.51
CUST00417,Regular Customer,Jaipur,Rajasthan,2025-03-14,Display Ads,Active,25-34,3,11796.59
CUST00418,Regular Customer,Jaipur,Rajasthan,2024-03-28,Display Ads,Active,45-54,4,7874.05
CUST00419,New Customer,Bengaluru,Karnataka,2024-07-22,Display Ads,Active,35-44,1,2661.98
CUST00420,Premium Customer,Hyderabad,Telangana,2025-10-21,Email,Active,25-34,23,38105.51
CUST00421,New Customer,Mumbai,Maharashtra,2025-05-24,Referral,Active,25-34,0,1968.27
CUST00422,New Customer,Indore,Madhya Pradesh,2024-11-06,Display Ads,Active,25-34,0,1921.61
CUST00423,Regular Customer,Hyderabad,Telangana,2025-07-07,Email,Active,35-44,2,6962.04
CUST00424,Premium Customer,Hyderabad,Telangana,2024-06-17,Email,Active,35-44,12,31281.25
CUST00425,Regular Customer,Indore,Madhya Pradesh,2025-07-06,Social Media,Active,25-34,9,5863.59
CUST00426,New Customer,Hyderabad,Telangana,2024-01-29,Email,Active,45-54,0,1773.64
CUST00427,Regular Customer,Chennai,Tamil Nadu,2025-03-14,Email,Active,35-44,7,11210.59
CUST00428,New Customer,Hyderabad,Telangana,2024-06-22,Social Media,Active,45-54,0,1963.73
CUST00429,New Customer,Hyderabad,Telangana,2025-04-25,Paid Search,Active,25-34,0,1674.43
CUST00430,New Customer,Indore,Madhya Pradesh,2025-09-21,Affiliate,Active,45-54,1,2056.64
CUST00431,New Customer,Jaipur,Rajasthan,2024-09-28,Social Media,Active,35-44,0,2096.65
CUST00432,New Customer,Hyderabad,Telangana,2025-06-27,Paid Search,Active,45-54,1,969.53
CUST00433,Regular Customer,Ahmedabad,Gujarat,2024-11-16,Email,Active,35-44,8,6551.90
CUST00434,Regular Customer,Bengaluru,Karnataka,2024-08-06,Email,Inactive,25-34,6,6553.01
CUST00435,New Customer,Kolkata,West Bengal,2024-06-03,Paid Search,Active,25-34,1,2684.84
CUST00436,New Customer,Bengaluru,Karnataka,2025-09-07,Affiliate,Active,25-34,0,732.95
CUST00437,Regular Customer,Kolkata,West Bengal,2025-03-22,Display Ads,Active,25-34,12,9919.99
CUST00438,Inactive Customer,Pune,Maharashtra,2025-05-12,Email,Inactive,55+,2,4870.52
CUST00439,Regular Customer,Chennai,Tamil Nadu,2024-04-02,Social Media,Active,35-44,4,5652.66
CUST00440,New Customer,Jaipur,Rajasthan,2024-04-02,Paid Search,Active,35-44,0,1479.96
CUST00441,Inactive Customer,Delhi,Delhi,2024-08-11,Social Media,Inactive,25-34,4,5753.55
CUST00442,New Customer,Mumbai,Maharashtra,2025-03-09,Paid Search,Active,35-44,1,1672.66
CUST00443,New Customer,Hyderabad,Telangana,2025-09-12,Paid Search,Active,55+,0,1395.45
CUST00444,Inactive Customer,Chennai,Tamil Nadu,2025-12-02,Referral,Inactive,25-34,4,1785.63
CUST00445,New Customer,Hyderabad,Telangana,2024-08-29,Paid Search,Active,18-24,1,2568.61
CUST00446,Premium Customer,Mumbai,Maharashtra,2025-05-18,Affiliate,Active,45-54,34,19517.84
CUST00447,New Customer,Kochi,Kerala,2024-03-08,Social Media,Active,45-54,1,1657.98
CUST00448,New Customer,Bengaluru,Karnataka,2024-07-23,Display Ads,Active,35-44,1,1842.95
CUST00449,Premium Customer,Indore,Madhya Pradesh,2025-08-31,Paid Search,Active,25-34,22,29412.37
CUST00450,Regular Customer,Mumbai,Maharashtra,2024-07-05,Social Media,Active,35-44,8,7796.41
CUST00451,Inactive Customer,Delhi,Delhi,2025-04-18,Referral,Inactive,25-34,3,6140.42
CUST00452,New Customer,Lucknow,Uttar Pradesh,2025-06-22,Paid Search,Active,45-54,1,2068.95
CUST00453,New Customer,Hyderabad,Telangana,2025-05-21,Paid Search,Active,25-34,1,134.87
CUST00454,New Customer,Bengaluru,Karnataka,2024-09-25,Social Media,Active,18-24,0,588.89
CUST00455,Premium Customer,Bengaluru,Karnataka,2025-12-10,Email,Active,25-34,14,22166.33
CUST00456,Regular Customer,Delhi,Delhi,2024-12-28,Paid Search,Active,55+,2,4032.46
CUST00457,New Customer,Jaipur,Rajasthan,2024-07-02,Social Media,Active,18-24,1,2970.17
CUST00458,New Customer,Mumbai,Maharashtra,2024-05-10,Affiliate,Active,35-44,1,1252.29
CUST00459,Regular Customer,Hyderabad,Telangana,2025-03-22,Affiliate,Active,18-24,7,9154.83
CUST00460,New Customer,Bengaluru,Karnataka,2024-07-06,Referral,Active,45-54,0,1440.51
CUST00461,Regular Customer,Pune,Maharashtra,2025-07-28,Affiliate,Active,25-34,9,12583.21
CUST00462,Premium Customer,Bengaluru,Karnataka,2024-10-06,Display Ads,Active,35-44,8,10939.49
CUST00463,New Customer,Chennai,Tamil Nadu,2025-11-28,Display Ads,Active,25-34,0,1989.20
CUST00464,Regular Customer,Hyderabad,Telangana,2024-01-06,Display Ads,Active,55+,2,7444.81
CUST00465,New Customer,Lucknow,Uttar Pradesh,2024-02-19,Paid Search,Active,25-34,1,1769.12
CUST00466,New Customer,Ahmedabad,Gujarat,2024-08-01,Display Ads,Active,18-24,0,1007.60
CUST00467,Premium Customer,Kolkata,West Bengal,2024-11-13,Social Media,Active,35-44,29,31379.17
CUST00468,New Customer,Ahmedabad,Gujarat,2025-03-08,Social Media,Active,55+,1,1142.82
CUST00469,New Customer,Indore,Madhya Pradesh,2025-12-03,Email,Active,18-24,0,1629.08
CUST00470,Premium Customer,Hyderabad,Telangana,2025-06-19,Social Media,Active,25-34,26,35442.15
CUST00471,New Customer,Ahmedabad,Gujarat,2025-11-07,Affiliate,Active,45-54,1,1813.34
CUST00472,New Customer,Pune,Maharashtra,2024-10-31,Affiliate,Active,25-34,1,1686.68
CUST00473,New Customer,Bengaluru,Karnataka,2024-03-21,Social Media,Active,35-44,1,1733.36
CUST00474,Inactive Customer,Indore,Madhya Pradesh,2025-09-08,Display Ads,Churned,45-54,6,4165.88
CUST00475,New Customer,Mumbai,Maharashtra,2024-01-15,Email,Active,25-34,0,1664.67
CUST00476,Premium Customer,Indore,Madhya Pradesh,2025-07-05,Email,Active,45-54,17,20457.87
CUST00477,Regular Customer,Kochi,Kerala,2025-05-11,Email,Active,18-24,2,7183.45
CUST00478,Premium Customer,Indore,Madhya Pradesh,2025-03-18,Social Media,Active,35-44,31,22886.37
CUST00479,Inactive Customer,Indore,Madhya Pradesh,2025-05-14,Paid Search,Churned,25-34,1,3069.94
CUST00480,Regular Customer,Kolkata,West Bengal,2025-10-23,Paid Search,Active,25-34,9,10291.82
CUST00481,Regular Customer,Delhi,Delhi,2025-08-24,Affiliate,Active,35-44,11,10783.11
CUST00482,Regular Customer,Kochi,Kerala,2025-04-28,Social Media,Active,25-34,11,10926.74
CUST00483,Regular Customer,Bengaluru,Karnataka,2024-04-13,Paid Search,Active,18-24,9,9246.58
CUST00484,New Customer,Jaipur,Rajasthan,2024-03-06,Paid Search,Active,25-34,1,1989.27
CUST00485,Premium Customer,Chennai,Tamil Nadu,2025-07-24,Affiliate,Active,18-24,35,20373.50
CUST00486,Premium Customer,Mumbai,Maharashtra,2025-09-16,Paid Search,Active,25-34,9,5975.35
CUST00487,New Customer,Kochi,Kerala,2025-03-28,Paid Search,Active,35-44,1,1626.11
CUST00488,Premium Customer,Delhi,Delhi,2025-04-30,Display Ads,Active,25-34,24,30271.08
CUST00489,New Customer,Indore,Madhya Pradesh,2025-06-26,Affiliate,Active,25-34,1,1246.88
CUST00490,Regular Customer,Pune,Maharashtra,2024-01-11,Social Media,Active,25-34,3,10673.09
CUST00491,Regular Customer,Pune,Maharashtra,2025-10-18,Display Ads,Active,25-34,11,3263.73
CUST00492,New Customer,Chennai,Tamil Nadu,2024-10-13,Social Media,Active,25-34,0,2437.24
CUST00493,Premium Customer,Chennai,Tamil Nadu,2025-10-26,Email,Active,55+,17,33991.71
CUST00494,New Customer,Hyderabad,Telangana,2025-06-07,Social Media,Active,25-34,1,1930.88
CUST00495,Regular Customer,Hyderabad,Telangana,2025-06-01,Referral,Active,25-34,2,8770.32
CUST00496,Regular Customer,Lucknow,Uttar Pradesh,2025-04-09,Affiliate,Active,35-44,5,12742.01
CUST00497,New Customer,Indore,Madhya Pradesh,2025-01-21,Affiliate,Active,18-24,0,2063.59
CUST00498,Regular Customer,Pune,Maharashtra,2024-05-13,Social Media,Active,25-34,5,6324.37
CUST00499,Premium Customer,Ahmedabad,Gujarat,2025-08-21,Email,Active,25-34,21,17732.09
